All Iterations
Op ID,Op Name,Direction,Op Type,No. Calls,TC Eligible,Using TC,Total CPU Time (ns),Avg. CPU Time (ns),Min CPU Time (ns),Max CPU Time (ns),Total GPU Time (ns),Avg. GPU Time (ns),Min GPU Time (ns),Max GPU Time (ns),Total CPU Overhead (ns),Avg. CPU Overhead (ns),Min CPU Overhead (ns),Max CPU Overhead (ns),Total GPU Idle (ns),Avg. GPU Idle (ns),Min GPU Idle (ns),Max GPU Idle (ns),Data Type,Stack Trace
"COPY__278","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/_load_state_dict/DenseNet::load_state_dict/load/BatchNorm2d::_load_from_state_dict/copy_",fprop,"copy_",1,no,no,4959,4959.0,4959,4959,0,0.0,0,0,4959,4959.0,4959,4959,0,0.0,0,0,float32,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:253
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:239
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1399
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1397
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1393
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:106
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1338"
"COPY__279","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/_load_state_dict/DenseNet::load_state_dict/load/BatchNorm2d::_load_from_state_dict/copy_",fprop,"copy_",1,no,no,4580,4580.0,4580,4580,0,0.0,0,0,4580,4580.0,4580,4580,0,0.0,0,0,float32,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:253
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:239
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1399
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1397
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1393
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:106
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1338"
"COPY__28","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/_load_state_dict/DenseNet::load_state_dict/load/BatchNorm2d::_load_from_state_dict/copy_",fprop,"copy_",1,no,no,4430,4430.0,4430,4430,0,0.0,0,0,4430,4430.0,4430,4430,0,0.0,0,0,float32,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:253
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:239
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1399
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1397
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1393
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:106
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1338"
"COPY__280","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/_load_state_dict/DenseNet::load_state_dict/load/BatchNorm2d::_load_from_state_dict/copy_",fprop,"copy_",1,no,no,4650,4650.0,4650,4650,0,0.0,0,0,4650,4650.0,4650,4650,0,0.0,0,0,float32,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:253
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:239
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1399
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1397
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1393
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:106
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1338"
"COPY__281","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/_load_state_dict/DenseNet::load_state_dict/load/BatchNorm2d::_load_from_state_dict/copy_",fprop,"copy_",1,no,no,4010,4010.0,4010,4010,0,0.0,0,0,4010,4010.0,4010,4010,0,0.0,0,0,,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:253
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:239
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1399
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1397
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1393
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:106
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1338"
"COPY__282","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/_load_state_dict/DenseNet::load_state_dict/load/BatchNorm2d::_load_from_state_dict/copy_",fprop,"copy_",1,no,no,68849,68849.0,68849,68849,0,0.0,0,0,68849,68849.0,68849,68849,0,0.0,0,0,float32,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:253
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:239
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1399
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1397
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1393
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1338"
"COPY__283","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/_load_state_dict/DenseNet::load_state_dict/load/BatchNorm2d::_load_from_state_dict/copy_",fprop,"copy_",1,no,no,6020,6020.0,6020,6020,0,0.0,0,0,6020,6020.0,6020,6020,0,0.0,0,0,float32,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:253
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:239
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1399
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1397
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1393
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:106
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1338"
"COPY__284","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/_load_state_dict/DenseNet::load_state_dict/load/BatchNorm2d::_load_from_state_dict/copy_",fprop,"copy_",1,no,no,5110,5110.0,5110,5110,0,0.0,0,0,5110,5110.0,5110,5110,0,0.0,0,0,float32,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:253
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:239
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1399
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1397
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1393
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:106
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1338"
"COPY__285","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/_load_state_dict/DenseNet::load_state_dict/load/BatchNorm2d::_load_from_state_dict/copy_",fprop,"copy_",1,no,no,5080,5080.0,5080,5080,0,0.0,0,0,5080,5080.0,5080,5080,0,0.0,0,0,float32,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:253
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:239
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1399
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1397
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1393
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:106
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1338"
"COPY__286","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/_load_state_dict/DenseNet::load_state_dict/load/BatchNorm2d::_load_from_state_dict/copy_",fprop,"copy_",1,no,no,4630,4630.0,4630,4630,0,0.0,0,0,4630,4630.0,4630,4630,0,0.0,0,0,float32,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:253
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:239
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1399
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1397
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1393
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:106
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1338"
"COPY__287","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/_load_state_dict/DenseNet::load_state_dict/load/BatchNorm2d::_load_from_state_dict/copy_",fprop,"copy_",1,no,no,4110,4110.0,4110,4110,0,0.0,0,0,4110,4110.0,4110,4110,0,0.0,0,0,,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:253
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:239
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1399
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1397
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1393
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:106
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1338"
"COPY__288","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/_load_state_dict/DenseNet::load_state_dict/load/BatchNorm2d::_load_from_state_dict/copy_",fprop,"copy_",1,no,no,61399,61399.0,61399,61399,0,0.0,0,0,61399,61399.0,61399,61399,0,0.0,0,0,float32,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:253
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:239
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1399
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1397
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1393
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1338"
"COPY__289","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/_load_state_dict/DenseNet::load_state_dict/load/BatchNorm2d::_load_from_state_dict/copy_",fprop,"copy_",1,no,no,5550,5550.0,5550,5550,0,0.0,0,0,5550,5550.0,5550,5550,0,0.0,0,0,float32,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:253
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:239
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1399
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1397
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1393
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:106
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1338"
"COPY__29","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/_load_state_dict/DenseNet::load_state_dict/load/BatchNorm2d::_load_from_state_dict/copy_",fprop,"copy_",1,no,no,4110,4110.0,4110,4110,0,0.0,0,0,4110,4110.0,4110,4110,0,0.0,0,0,,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:253
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:239
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1399
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1397
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1393
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:106
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1338"
"COPY__290","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/_load_state_dict/DenseNet::load_state_dict/load/BatchNorm2d::_load_from_state_dict/copy_",fprop,"copy_",1,no,no,4590,4590.0,4590,4590,0,0.0,0,0,4590,4590.0,4590,4590,0,0.0,0,0,float32,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:253
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:239
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1399
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1397
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1393
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:106
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1338"
"COPY__291","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/_load_state_dict/DenseNet::load_state_dict/load/BatchNorm2d::_load_from_state_dict/copy_",fprop,"copy_",1,no,no,4840,4840.0,4840,4840,0,0.0,0,0,4840,4840.0,4840,4840,0,0.0,0,0,float32,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:253
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:239
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1399
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1397
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1393
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:106
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1338"
"COPY__292","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/_load_state_dict/DenseNet::load_state_dict/load/BatchNorm2d::_load_from_state_dict/copy_",fprop,"copy_",1,no,no,4480,4480.0,4480,4480,0,0.0,0,0,4480,4480.0,4480,4480,0,0.0,0,0,float32,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:253
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:239
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1399
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1397
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1393
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:106
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1338"
"COPY__293","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/_load_state_dict/DenseNet::load_state_dict/load/BatchNorm2d::_load_from_state_dict/copy_",fprop,"copy_",1,no,no,4120,4120.0,4120,4120,0,0.0,0,0,4120,4120.0,4120,4120,0,0.0,0,0,,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:253
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:239
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1399
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1397
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1393
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:106
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1338"
"COPY__294","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/_load_state_dict/DenseNet::load_state_dict/load/BatchNorm2d::_load_from_state_dict/copy_",fprop,"copy_",1,no,no,74689,74689.0,74689,74689,0,0.0,0,0,74689,74689.0,74689,74689,0,0.0,0,0,float32,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:253
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:239
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1399
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1397
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1393
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1338"
